country,user_id,attraction,score,review,trip_date
Denmark,Roxana,Nyhavn,5.0,Visiting Nyhavn has been on my wishlist for a long time and I was not disappointed. The buildings are very beautiful and look as if they are freshly painted. I was lucky enough to visit this place on a sunny day so i was able to enjoy it even more.,Feb 2020
Denmark,Richard N,Nyhavn,5.0,"Beautiful and vibrant part of the city with many bars and restaurants by the waterside.

The area felt very safe and accommodating and was lovely to visit.

We will definitely return with friends in the future.",Feb 2020
Denmark,Joyman L,Nyhavn,5.0,"Located at the far east end of Stroget, the iconic Nyhavn is crowded. We visited in the afternoon strolling down to the waterfront and back. Plenty of restaurants/bistros (pricey) but not much to do. There is a canal bout tour that starts/stops here.

Quick stop by when in Copenhagen.",Oct 2019
Denmark,HerbertEdgewood,Nyhavn,5.0,"‘Ello chaps! Nyhavn is a 17th century waterfront district, lined with brightly colored townhouses, restaurants, and bars. It’s said that famed Danis author Hans Christian Andersen lived at Nyhavn for 18 years. It’s a cute area of town, providing prime photos, and a spot for lunch or dinner.",Nov 2019
Denmark,Charles954,Nyhavn,5.0,"Spend some time, walking around Nyhavn. Have your picture made, in front of the colorful shops. Worth a visit!",Feb 2020
Denmark,Leohatch,Nyhavn,3.0,It's the Copenhagen main postcard but nothing so special about it. Lots of very expensive restaurants and too crowdy.,Feb 2020
Denmark,James P,Nyhavn,4.0,"This is a must see location in Copenhagen and make sure to bring your camera for scenic photos. Also, make sure to visit on a clear day so that you can wander around and explore the side streets.",Feb 2020
Denmark,gail l,Nyhavn,5.0,"Found this place interesting, as my great grandad had sailed from here as a child. Great place for a stroll and to get a nautical feel for the place. Lovely cosy pubs all around the area. Very photo worthy.",Jan 2020
Denmark,millak606,Nyhavn,4.0,You just can not go to copenhagen and not take a photo in nyhavn. Colorful houses just in walk distance from old town.,Feb 2020
Denmark,Lucy17,Nyhavn,5.0,"Beautiful place to visit and the boat tours are excellent, you get to see the city in a spectacular light, lovely area to visit.",Oct 2019
Denmark,Shmuel,Nyhavn,5.0,"Nice and romantic area
There are restaurants and nice benches to seat and relax.
Also there are some cruises that can be taken for seeing the canal and the port wich is really nice",Feb 2020
Denmark,wilsones1,Nyhavn,5.0,Nyhavn is a beautiful area to visit when in Copenhagen. We used our Copenhagen cards to access the Canal Tour accessed the top of Nyhavn and we would highly recommend - very informative!,Feb 2020
Denmark,Arska-FI,Nyhavn,3.0,This is tourist trap and the prices are very high comparing normal location. Anyway place that you need to see if you are visiting in Copenhagen,Feb 2020
Denmark,CAtomCA,Nyhavn,4.0,"Very beautiful and colorful area. The area is rather small-only about 3 blocks or so, but worthwhile. I created my own walking tour of Copenhagen-over 25,000 steps. I love walking and wandering. I felt safe all over the city. The only place where I was a little weary was Freetown Christiania-they we’re selling hash in the main area,but I must say it was organized. I was told not to go there after dark. For some it maybe fine, but for me I’d rather be safe.",Feb 2020
Denmark,margekuff,Nyhavn,5.0,Truly one of the most beautiful places in the world. the restaurants along the side look good but are tourist traps. Defiantly number one place to go to in Copenhagen,Jan 2020
Denmark,Amanda F,Nyhavn,4.0,"A perfect place for strolling, snap pictures of colorful houses and get energized. During the night it's beautiful with light bulbs on the boats. Well worth a visit!",Feb 2020
Denmark,NandTDestin,Nyhavn,5.0,We really enjoyed the beautiful building and amazing food. This place has been in my bucket list for years and I’m so glad I was finally able to see it.,Dec 2019
Denmark,Kris B,Nyhavn,5.0,"We had a nice long walk in this vibrant and colorful area. Plenty of restaurants, street food and also spots to make brilliant photos.",Feb 2020
Denmark,deepaksgurjar,Nyhavn,5.0,This was the highlight of my CPH visit. It is a must visit place with fine dine restaurants on one side. The boat ride takes you to the opera House and the Royal Palace. You can see where H. C. Andersen lived and wrote the fairy tales. Magazine departmental store is walking distance where you can shop for just about anything.,Sep 2019
Denmark,nyusz44,Nyhavn,5.0,"The famous harbour is really as great as it is in the pictures. Colourful houses, nice pubs and food there. It is really worth to wonder around and sit down for a bite or for a drink.
I would recommend the churros place, it is a bit pricy but the sweets are delicious!",Feb 2020
Denmark,Amirul Afiq,Nyhavn,5.0,Very nice view here. I feel like cryingggg! Everyone of us must come here. Have a cup of tea or coffee could be nice. Got Nyhavn Souvenir Shop nearby for Denmark & Sweden things,Feb 2020
Denmark,Angela11111111,Nyhavn,3.0,"Looks really nice and is really expensive, even for Copenhagen. The boats there are beautiful and worth a visit.",Jan 2020
Denmark,839beritb,Nyhavn,4.0,"Nyhavn always is a beautiful place to visit. Situated in between our National Theaters, and between the queens castle ""Amalienborg"" and the walking street ""Strøget"" the old houses, all the colours and the originality fits in so beautiful. In the summertime people will be all over drinking beer, eating or just sitting along the canal enjoying sailing ships, music and each other. From here you can enjoy the Canal Tours too. At Christmas, decoratings through all Nyhavn are so beautiful, and most restaurants will still offer outdoor tables.",Dec 2019
Denmark,ScandinavianWanderer,Nyhavn,4.0,"It can be a bit hard on the wallet, but the environment by the canal and the walking street there is worth a visit while in Copenhagen. It can be quite crowded, but seats are always available if you just hang around for a few minute.",Feb 2020
Denmark,JKB59,Nyhavn,4.0,"My wife and I were staying close by, and visited regularly, eating once in the restaurants that line the waterside. A great place to watch the world go by. And gloriously pretty and photogenic.",Feb 2020
Denmark,Travel20,Nyhavn,4.0,"We visited in winter so no one was really sat outside, but the colourful houses and relaxed vibe were very pleasant.",Feb 2020
Denmark,Grumpy-Weegie,Nyhavn,5.0,Great place to visit during the day or (especially) in the evening. Plenty of places to choose from.,Jan 2020
Denmark,Melanie C,Nyhavn,5.0,"So lovely to see this, it was a lovely sunny day so lots of photo opportunities. Plenty of cafes to sit and watch the world go by and within walking distance of Copenhagen centre",Feb 2020
Denmark,Joe Foard,Nyhavn,4.0,We’re only here for a weekend but walking down the Nyhavn is a great experience. I think it’s best to do at night as the lighting is excellent but definitely don’t pass up on the authentic Danish harbour side in the day either!,Feb 2020
Denmark,Christian Aichinger,Nyhavn,3.0,"The historical context is lovely and I really liked it. But there are 2 points I don’t like:
- often there is a lot of garbage in the water, people throwing it in makes me sad
- overpriced gastronomy

Go there, take your pictures and enjoy a walk. But please have food somewhere else.",Nov 2019
Denmark,Traveler E,Nyhavn,3.0,"Attractive and historically significant, but quite the tourist trap. See it and move on. Copenhagen has such beautiful neighborhoods and lovely restaurants. Take your selfie then head out to one of them.",Feb 2020
Denmark,NikaNumber1,Nyhavn,4.0,"It is such an enjoyable spot to take in the local culture, sights, sounds, it’s teeming with locals and guests from all over.
It’s a blend of the colorful, the slightly more toned down vibrancy you would find in South America but neatly and more classically done.

I loved walking down the streets and checking out the lines of boats on each side of the bridges, the lines of beautiful houses I wouldn’t mind living in, so snugly built, yet each is well suited to be next to each other.

There are lots of cafes, shops and places to eat in this cute part of Copenhagen too. Come and stay for a spell.
Read more",Feb 2020
Denmark,naomimm19,Nyhavn,5.0,"Charming views along the whole stretch. It is worth visiting when in Copenhagen. The colourful buildings, architecture and views make this place a must see.",Feb 2020
Denmark,387indy,Nyhavn,4.0,"Canal pickup for water cruise, which takes in Opera House, Amalienbog, Little mermaid statue, its inexpensive cruise. The area is beautiful, lots of color on the buildings, restaurants, coffee shops, ice cream shops.",Feb 2020
Denmark,Ellen G,Nyhavn,5.0,"When in Denmark, everyone walks around the Nyhavn. As well as being beautiful, there are some great ice cream places that you need to try! We love it there.",Jul 2019
Denmark,Irvingthevegan,Nyhavn,5.0,"Just lovely. Gorgeous buildings, cosy (but pricey) cafes, restaurants and coffee shops. Easy access to other parts of the city via the bike bridge.",Jan 2020
Denmark,aymanelswaf,Nyhavn,4.0,"We visited this part of Copenhagen primarily for a photo of the canal surrounded by multiple colourful buildings, we then went to get some grub in one of the restaurants alongside the canal, due to the limited options on the menu and the pretty high prices we decided to eat elsewhere. In short pretty cool to see, especially if the weather is nice but other than getting the photo not masses to do.",Jan 2020
Denmark,Sammaz,Nyhavn,5.0,"Beautiful area which oozes history and character. So friendly and laid back, lots of choices of places to eat.",Feb 2020
Denmark,Jane P,Nyhavn,5.0,Lots of photo opportunities and chance to take a canal cruise. Visited Nyhavn 37 for lunch - very good.,Jan 2020
Denmark,Aleysha,Nyhavn,5.0,"A must see location when visiting CPH, iconic and beautiful. Lots of lovely cafés along the harbor as well, worth visiting to spend more time there.",Feb 2020
Denmark,Iryna,Nyhavn,4.0,"It's visiting card of kopenhagen, must see place. I was walking by foot from Central Station, it's not far away. Usually full of tourists. Picturesque buildings, restaurants and ships that's how it looks like.",Jan 2020
