country,user_id,attraction,score,review,trip_date
Czech,jeffrey h,Prague Zoo,5.0,"While in Prague, we visited the zoo. Mostly this was because my wife likes zoos a lot and we have been to more than our share. This zoo was reported to be one of the biggest and best in Europe. It is in an out of the center location, not served by the metro. We solved this problem by taking an Uber to the zoo. It cost about 10 USD after conversion to local currency. The cost of admission to the zoo is fair.
A word about converting to Czech currency. Much was made of the rip off conversion parlors in Prague. We initially changed some money at a cash machine, which are also suspect. Banks are hard to access. It turned out, though, that there was a place to change money near the Charles bridge that was fair enough...if you don't get the last 5% its not the end of the world, right?
Now back to the zoo. This is indeed a big zoo. It has lots of neat animals, especially komodo dragons, which occur in three different enclosures. There was also an exhibit with exceedingly rare macaw parrots.
There are plenty of specialty exhibits, The Amazon rain forest is great and can you imagine being in a dark room with Flying Fox bats swooping around you!
The zoo was clean and modern, the restrooms were plentiful and free and the animals were very well cared for.
Without meaning to be xenophobic, there were no hordes of Asian tourists which were a problem in Central Prague. I love people of all kinds but those huge groups can overwhelm you. So the zoo represented a chance to get away from the maddening crowd.
If there is a complaint, it is that the zoo includes a significant ridge. Additionally, it is a long distance between the animal enclosures..And there is no transportation inside the zoo. We would have liked to see the wild horses, but as we are older, they were just beyond our ability to walk that far up hill.
As elsewhere in Prague, things were mostly signed in Czech, And most of the employees did not speak English. Czech is an obscure language to us occidentals.
Getting back from the zoo was easy. We took a bus to a metro station and caught a tram from there to our neighborhood. As I suspected, it would have been difficult to do this out bound because I don't speak Czech and finding that bus to the zoo might have been tricky.
All in all, the zoo was a great excursion.
Read more",Oct 2019
Czech,Janisgator,Prague Zoo,5.0,"The zoo is a must and so easy to get to on public transport no 6 tram, no 112 bus takes you to the door
We spent over 4 hours there the zoo is sat in lovely grounds right by the river. It was excellent value and we ate in one of the restaurants fantastic food.
So many different species of animals and birds to see and the zoo is doing so much to help endangered species.
I'm not normally a fan of zoos but must say this was probably one of the better ones",Dec 2019
Czech,chloecuth,Prague Zoo,5.0,"We have visited a lot of zoos across Europe and this is definitely the best we've seen. Huge range of animals and opportunities to get up really close to them. The enclosures are all very nicely done with lots of space. Massive zoo, you can easily spend a full day here.",Dec 2019
Czech,Sandija P,Prague Zoo,5.0,"Absolutely stunning. The best zoo we ever saw. Zoo is huge we spend 5 hours and I'm not sure that we visit all animals 😆 200 czk fir tickets is very cheap for such a pleasure. Recommend for everyone
polarbear was amazing🥰",Dec 2019
Czech,Dutd90,Prague Zoo,4.0,Huge zoo. A day easily spent there. Very well kept and organised. We enjoyed it. Staff don t speak much of english.,Dec 2019
Czech,Stole S,Prague Zoo,5.0,Everything was great 👍🏻 I really like this zoo. Our family enjoyed the day really much. For sure will come again,Dec 2019
Czech,monkeywarr,Prague Zoo,2.0,"So reading how good this zoo is and what number in the world it was...

Most animals weren't out.
Elephants locked inside
Giraffes locked inside
Gorillas locked inside
Lions locked inside
Donkeys locked inside
Hippos locked inside

Tbh the goats were probably the best thing to see as they where outside. Not the best to say about a zoo...

The polar bear looked distressed just kept walking back and forward same spot.

Read more",Dec 2019
Czech,Grace A,Prague Zoo,1.0,"DISGUSTING AND CRUEL!!! ALL of the animal enclosures seemed unfairly small, (elephants and polar bears especially) elephants swaying - sign of distress, and polar bears enclosures were extremely small. They were doing the same circuit of swimming up and down the tiny enclosure for over 1 hour. All the animals seemed very sad compared to other zoo’s we have visited across the globe. We left early because we were disappointed with the way the animals were being kept. Don’t waste your money and fund this abuse of beautiful animals.",Dec 2019
Czech,miami180985,Prague Zoo,4.0,"We have just returned from our trip to Prague and really enjoyed our visit to the zoo. You could easily spend the whole day. Massive range of animals and sprawling surroundings. Only the hippo house was closed, which was disappointing as my son was so eager to see the hippos, but lots to see all the same. Lovely restaurants, bathrooms, changing facilities and really interesting facts to read about all around. The snow only added to the experience. It's always sad to see animals in unnatural surroundings but I think Prague zoo deals with this well. Lots of space for them to roam and they seem very well taken care of.",Dec 2019
Czech,Michael V,Prague Zoo,5.0,This was a spectacular day at the zoo. The animals were so close. We were particularly impressed with the polar bear. The entry is cheap. Easy and cheap transport connections via tram 17 from city and bus 112. A highly recommended visit even in winter.,Dec 2019
Czech,Adam C,Prague Zoo,5.0,Animals you really don't see anywhere else polar bear was special very cheap on the door use the trams and bus to get there far cheeper than any the excursions to book it was about 7 pounds entry for us on a weekday.,Dec 2019
Czech,beachlover,Prague Zoo,5.0,"We went to the zoo for my birthday. Even though it was December there were plenty of animals to see. Many very close up unlike other zoos. Very well maintained with plenty of modern, Enclosures and a wide variety of animals. Prices in the restaurants were reasonable with lots of options. We ate in the ocean restaurant near the entrance but there is a curry restaurant near the elephant enclosure and a snack bar at the top of the hill. In December the cable car doesn't work so there is a bit of uphill walking but plenty to see on route. We stayed for 6 hours.",Dec 2019
Czech,Jana C,Prague Zoo,5.0,"Highly recommended place to visit in Prague - not only to see various animals, but also great place for picknics, and relax. Close to ZOO beautiful castle and Botanical garden.",Jul 2019
Czech,Jpickers56,Prague Zoo,4.0,"December not the best time to visit as it was very cold so not all the animals were keen to venture outside so cannot blame them. But have to say having visited many Zoo's this had everything, highlight for me were the Shoebill's.",Dec 2019
Czech,LouLabell X,Prague Zoo,5.0,"This zoo is definitely worth the trip. The entry fee was a good price for what you were able to see. The zoo is very big and would take up a large part of your day to cover it all but is worth every minute. The zoos enclosures were, large, clean and you could get a view of the animals at all angles. If the animals weren’t outside in the enclosure then you could go inside and see them. The zoo has feeding times so you are able to watch them eat and a seal lion show. The zoo has many stalls and snack bars for you to stop, rest and refuel at. The animals looked healthy and well looked after. There were parks for children to play scattered around the zoo.",Dec 2019
Czech,john f,Prague Zoo,5.0,Great place. Good variety of animals and well signposted to everything. Plenty of restaurants and toilets on the way around the Zoo. Would highly recommend and Betty fee is cheap for what you see.,Dec 2019
Czech,Gemma R,Prague Zoo,5.0,"It’s huge, reasonable price considering the amount you get to see. You can have local beer whilst walking round. It’s good exercise and breathtaking views from the top of the hill. Loads of different animals to see. Lots of walk through bits.",Dec 2019
